Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-08-10 02:00:00+00:00,0.0,6.3,1.8,8,0,2,2,False,0.0
2022-08-10 03:00:00+00:00,0.0,5.9,1.0,8,0,2,3,False,0.0
2022-08-10 04:00:00+00:00,0.0,4.7,0.9,8,0,2,4,False,0.0
2022-08-10 05:00:00+00:00,0.0,3.9,0.7,8,1,2,5,False,0.0
2022-08-10 06:00:00+00:00,0.0,3.7,1.1,8,0,2,6,False,1.0
2022-08-10 07:00:00+00:00,0.0,3.9,0.9,6,0,2,7,False,0.0
2022-08-10 08:00:00+00:00,0.0,5.3,1.3,6,1,2,8,False,0.0
2022-08-10 09:00:00+00:00,0.0,8.8,1.8,6,1,2,9,False,1.0
2022-08-10 10:00:00+00:00,0.0,10.9,2.2,5,0,2,10,False,1.0
2022-08-10 11:00:00+00:00,0.0,12.5,2.5,5,0,2,11,False,0.0
2022-08-10 12:00:00+00:00,0.0,12.7,3.7,5,3,2,12,False,0.0
2022-08-10 13:00:00+00:00,0.0,12.6,3.6,2,4,2,13,False,3.0
2022-08-10 14:00:00+00:00,0.0,13.9,2.8,2,2,2,14,False,4.0
2022-08-10 15:00:00+00:00,0.0,13.8,3.7,2,0,2,15,False,2.0
2022-08-10 16:00:00+00:00,0.0,13.3,4.5,1,0,2,16,False,0.0
2022-08-10 17:00:00+00:00,0.0,11.5,4.0,1,0,2,17,False,0.0
2022-08-10 18:00:00+00:00,0.0,9.7,3.2,1,0,2,18,False,0.0
2022-08-10 19:00:00+00:00,0.0,8.5,2.7,5,0,2,19,False,0.0
2022-08-10 20:00:00+00:00,0.0,8.7,4.4,5,2,2,20,False,0.0
2022-08-10 21:00:00+00:00,0.0,6.2,1.3,5,0,2,21,False,2.0
2022-08-10 22:00:00+00:00,0.0,5.1,1.0,6,0,2,22,False,0.0
2022-08-10 23:00:00+00:00,0.0,4.6,1.5,6,0,2,23,False,0.0
2022-08-11 00:00:00+00:00,0.0,3.1,2.4,2,0,3,0,False,0.0
2022-08-11 01:00:00+00:00,0.0,2.6,1.4,2,0,3,1,False,0.0
