,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-04-20 02:00:00+00:00,0.0,4.9,1.1,0,0,2,2,False,0.0
2022-04-20 03:00:00+00:00,0.0,4.4,1,0,0,2,3,False,0.0
2022-04-20 04:00:00+00:00,0.0,4.1,1.2,0,2,2,4,False,0.0
2022-04-20 05:00:00+00:00,0.0,3.9,2.1,0,3,2,5,False,2.0
2022-04-20 06:00:00+00:00,0.0,5.3,1.6,0,5,2,6,False,3.0
2022-04-20 07:00:00+00:00,0.0,8.4,0.7,1,4,2,7,False,5.0
2022-04-20 08:00:00+00:00,0.0,11.1,0.6,1,0,2,8,False,4.0
2022-04-20 09:00:00+00:00,0.0,13.4,0.8,1,1,2,9,False,0.0
2022-04-20 10:00:00+00:00,0.0,14.9,1.7,1,0,2,10,False,1.0
2022-04-20 11:00:00+00:00,0.0,15.7,2.9,1,2,2,11,False,0.0
2022-04-20 12:00:00+00:00,0.0,17.3,1.4,1,1,2,12,False,2.0
2022-04-20 13:00:00+00:00,0.0,18.5,2.2,1,4,2,13,False,1.0
2022-04-20 14:00:00+00:00,0.0,18.6,3.8,1,10,2,14,False,4.0
2022-04-20 15:00:00+00:00,0.0,18.8,2.8,1,4,2,15,False,10.0
2022-04-20 16:00:00+00:00,0.0,19.2,3.6,1,4,2,16,False,4.0
2022-04-20 17:00:00+00:00,0.0,19.0,3.7,1,4,2,17,False,4.0
2022-04-20 18:00:00+00:00,0.0,18.8,2.6,1,3,2,18,False,4.0
2022-04-20 19:00:00+00:00,0.0,18.1,2.6,2,8,2,19,False,3.0
2022-04-20 20:00:00+00:00,0.0,13.8,1.8,2,3,2,20,False,8.0
2022-04-20 21:00:00+00:00,0.0,13.3,3.4,2,0,2,21,False,3.0
2022-04-20 22:00:00+00:00,0.0,12.1,3,1,0,2,22,False,0.0
2022-04-20 23:00:00+00:00,0.0,11.7,3.2,1,0,2,23,False,0.0
2022-04-21 00:00:00+00:00,0.0,11.5,3.9,1,0,3,0,False,0.0
2022-04-21 01:00:00+00:00,0.0,10.4,3.2,1,0,3,1,False,0.0
2022-04-21 02:00:00+00:00,0.0,10.6,3.1,1,0,3,2,False,0.0
2022-04-21 03:00:00+00:00,0.0,9.5,3.9,1,0,3,3,False,0.0
2022-04-21 04:00:00+00:00,0.0,9.0,3.8,1,0,3,4,False,0.0
2022-04-21 05:00:00+00:00,0.0,9.0,4.3,1,4,3,5,False,0.0
2022-04-21 06:00:00+00:00,0.0,9.5,4.1,1,7,3,6,False,4.0
2022-04-21 07:00:00+00:00,0.0,10.3,3.4,7,2,3,7,False,7.0
2022-04-21 08:00:00+00:00,0.0,11.0,4.4,7,1,3,8,False,2.0
2022-04-21 09:00:00+00:00,0.0,12.6,4.4,7,0,3,9,False,1.0
2022-04-21 10:00:00+00:00,0.0,14.4,3.2,7,1,3,10,False,0.0
2022-04-21 11:00:00+00:00,0.0,14.9,3.1,7,0,3,11,False,1.0
2022-04-21 12:00:00+00:00,0.0,15.6,3.3,7,2,3,12,False,0.0
2022-04-21 13:00:00+00:00,0.0,16.8,4.1,6,5,3,13,False,2.0
