dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,availability 5,availability 6,availability 7,availability 8,availability 9,availability 10,availability 11,availability 12,availability 13,availability 14,availability 15,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2021-08-27 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.2,6.9,13,1,0.0,False,4,8,1.2142857142857142
2021-08-27 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.6,7.2,14,0,1.0,False,4,8,2.5714285714285716
2021-08-27 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.9,6.4,15,0,0.0,False,4,8,3.142857142857143
2021-08-27 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.3,5.7,16,0,0.0,False,4,8,2.7857142857142856
2021-08-27 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.1,3.4,17,3,0.0,False,4,8,1.4285714285714286
2021-08-27 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.9,4.5,18,0,3.0,False,4,8,1.6428571428571428
2021-08-27 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.5,3.8,19,0,0.0,False,4,8,0.35714285714285715
2021-08-27 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.0,3.1,20,0,0.0,False,4,8,1.2857142857142858
2021-08-27 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.0,3.3,21,0,0.0,False,4,8,0.42857142857142855
2021-08-27 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.9,3.3,22,0,0.0,False,4,8,1.2142857142857142
2021-08-27 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.9,3.8,23,0,0.0,False,4,8,0.0
2021-08-28 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.7,3.8,0,0,,False,5,8,0.0
2021-08-28 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.7,4.1,1,0,0.0,False,5,8,0.0
2021-08-28 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.6,3.5,2,0,0.0,False,5,8,0.0
2021-08-28 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.8,5.2,3,0,0.0,False,5,8,0.0
2021-08-28 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.7,5.3,4,0,0.0,False,5,8,0.0
2021-08-28 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.6,3.5,5,0,0.0,False,5,8,0.07142857142857142
2021-08-28 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.5,3.0,6,0,0.0,False,5,8,0.14285714285714285
2021-08-28 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.7,4.1,7,0,0.0,False,5,8,0.5714285714285714
2021-08-28 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.3,4.1,8,0,0.0,False,5,8,0.2857142857142857
2021-08-28 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.8,5.0,9,0,0.0,False,5,8,0.5714285714285714
2021-08-28 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.1,5.7,10,0,0.0,False,5,8,1.6428571428571428
2021-08-28 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.1,3.2,11,0,0.0,False,5,8,1.3571428571428572
2021-08-28 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.4,4.8,12,0,0.0,False,5,8,1.5
2021-08-28 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.0,5.6,13,0,0.0,False,5,8,2.142857142857143
2021-08-28 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.8,4.4,14,0,0.0,False,5,8,2.142857142857143
2021-08-28 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,21.2,4.3,15,2,0.0,False,5,8,2.7857142857142856
2021-08-28 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,21.3,4.0,16,0,2.0,False,5,8,3.0
2021-08-28 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.5,3.1,17,1,0.0,False,5,8,2.2857142857142856
2021-08-28 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.2,2.4,18,0,1.0,False,5,8,2.0
2021-08-28 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.3,1.7,19,0,0.0,False,5,8,1.0
2021-08-28 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.7,2.1,20,0,0.0,False,5,8,0.9285714285714286
2021-08-28 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.2,1.8,21,0,0.0,False,5,8,0.8571428571428571
2021-08-28 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.6,2.5,22,3,0.0,False,5,8,0.6428571428571429
2021-08-28 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.0,1.9,23,0,3.0,False,5,8,0.0
2021-08-29 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.8,1.8,0,0,,False,6,8,0.0
2021-08-29 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.9,1.9,1,0,0.0,False,6,8,0.0
2021-08-29 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.4,2.2,2,0,0.0,False,6,8,0.0
2021-08-29 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.4,1.8,3,0,0.0,False,6,8,0.0
2021-08-29 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.0,3.3,4,0,0.0,False,6,8,0.0
2021-08-29 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.5,0.4,5,0,0.0,False,6,8,0.0
2021-08-29 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.6,0.5,6,0,0.0,False,6,8,0.0
2021-08-29 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.9,0.2,7,0,0.0,False,6,8,0.0
2021-08-29 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.0,1.0,8,1,0.0,False,6,8,0.0
2021-08-29 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.4,2.4,9,1,1.0,False,6,8,0.0
2021-08-29 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.8,3.1,10,1,1.0,False,6,8,0.0
2021-08-29 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,21.8,2.8,11,2,1.0,False,6,8,0.0
2021-08-29 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,22.9,3.2,12,0,2.0,False,6,8,0.0
2021-08-29 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.8,3.5,13,0,0.0,False,6,8,0.0
2021-08-29 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,25.0,1.9,14,0,0.0,False,6,8,0.0
2021-08-29 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.9,3.0,15,3,0.0,False,6,8,0.0
2021-08-29 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,25.1,3.3,16,2,3.0,False,6,8,0.0
2021-08-29 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.6,3.8,17,0,2.0,False,6,8,0.0
2021-08-29 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.6,2.5,18,0,0.0,False,6,8,0.0
2021-08-29 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,21.9,1.6,19,1,0.0,False,6,8,0.0
2021-08-29 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.1,1.7,20,0,1.0,False,6,8,0.0
2021-08-29 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.9,2.5,21,0,0.0,False,6,8,0.0
2021-08-29 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.4,1.2,22,0,0.0,False,6,8,0.0
2021-08-29 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.6,2.4,23,0,0.0,False,6,8,0.0
2021-08-30 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.3,2.5,0,0,,False,0,8,0.0
2021-08-30 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.5,1.3,1,0,0.0,False,0,8,0.0
2021-08-30 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.9,1.0,2,0,0.0,False,0,8,0.0
2021-08-30 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,1.1,3,0,0.0,False,0,8,0.0
2021-08-30 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.9,2.2,4,0,0.0,False,0,8,0.0
2021-08-30 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.3,3.2,5,1,0.0,False,0,8,0.0
2021-08-30 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.1,1.0,6,0,1.0,False,0,8,0.0
2021-08-30 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.8,0.6,7,0,0.0,False,0,8,0.0
2021-08-30 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.8,0.6,8,0,0.0,False,0,8,0.0
2021-08-30 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.7,0.6,9,0,0.0,False,0,8,0.0
2021-08-30 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.7,1.2,10,2,0.0,False,0,8,0.0
2021-08-30 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,22.6,0.8,11,0,2.0,False,0,8,0.0
2021-08-30 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.1,1.9,12,1,0.0,False,0,8,0.0
2021-08-30 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.6,2.3,13,2,1.0,False,0,8,0.0
2021-08-30 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.1,2.2,14,2,2.0,False,0,8,0.0
2021-08-30 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.8,1.9,15,1,2.0,False,0,8,0.0
2021-08-30 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.4,2.4,16,1,1.0,False,0,8,0.0
2021-08-30 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.2,1.5,17,1,1.0,False,0,8,0.0
2021-08-30 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,22.2,1.4,18,0,1.0,False,0,8,0.0
2021-08-30 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.0,0.9,19,1,0.0,False,0,8,0.0
2021-08-30 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.7,2.0,20,0,1.0,False,0,8,0.0
2021-08-30 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.7,2.4,21,0,0.0,False,0,8,0.0
2021-08-30 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.2,2.7,22,0,0.0,False,0,8,0.0
2021-08-30 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.2,1.8,23,0,0.0,False,0,8,0.0
2021-08-31 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.3,2.1,0,0,,False,1,8,0.0
2021-08-31 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.0,1.2,1,0,0.0,False,1,8,0.0
2021-08-31 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.0,2.8,2,0,0.0,False,1,8,0.0
2021-08-31 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,1.2,3,0,0.0,False,1,8,0.0
2021-08-31 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.3,3.2,4,0,0.0,False,1,8,0.0
2021-08-31 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.0,3.4,5,0,0.0,False,1,8,0.0
2021-08-31 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.2,4.4,6,0,0.0,False,1,8,0.0
2021-08-31 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.7,5.9,7,1,0.0,False,1,8,0.0
2021-08-31 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.8,4.0,8,1,1.0,False,1,8,0.0
2021-08-31 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.2,2.6,9,1,1.0,False,1,8,0.0
2021-08-31 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.0,3.4,10,0,1.0,False,1,8,0.0
2021-08-31 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.5,2.6,11,0,0.0,False,1,8,0.0
2021-08-31 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,22.3,3.1,12,0,0.0,False,1,8,0.0
2021-08-31 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.1,1.4,13,2,0.0,False,1,8,0.0
2021-08-31 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,23.8,2.4,14,1,2.0,False,1,8,0.0
2021-08-31 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.0,2.0,15,2,1.0,False,1,8,0.0
2021-08-31 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.4,1.5,16,1,2.0,False,1,8,0.0
2021-08-31 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,24.1,1.9,17,1,1.0,False,1,8,0.0
2021-08-31 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,22.4,0.9,18,0,1.0,False,1,8,0.0
2021-08-31 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.8,2.5,19,3,0.0,False,1,8,0.0
2021-08-31 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.0,1.7,20,0,3.0,False,1,8,0.0
2021-08-31 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.1,3.8,21,0,0.0,False,1,8,0.0
2021-08-31 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.6,3.0,22,0,0.0,False,1,8,0.0
2021-08-31 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.9,2.4,23,0,0.0,False,1,8,0.0
