Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_396.0,dock_availability_396.0,bike_availability_549.0,dock_availability_549.0,bike_availability_477.0,dock_availability_477.0
2021-06-01 00:00:00+00:00,0.0,-10.6,0.4,1,0,1,0,False,,6,0.9736111111111112,0.9736111111111112,0.9736111111111112,0.9736111111111112,0.9736111111111112,0.9736111111111112
2021-06-01 01:00:00+00:00,0.0,-10.3,0.7,1,0,1,1,False,0.0,6,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332
2021-06-01 02:00:00+00:00,0.0,-11.2,1.8,1,0,1,2,False,0.0,6,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332
2021-06-01 03:00:00+00:00,0.0,-11.0,2.0,1,0,1,3,False,0.0,6,0.9738888888888888,0.9738888888888888,0.9738888888888888,0.9738888888888888,0.9738888888888888,0.9738888888888888
2021-06-01 04:00:00+00:00,0.0,-10.8,1.6,1,0,1,4,False,0.0,6,0.9202777777777778,0.9202777777777778,0.9202777777777778,0.9202777777777778,0.9202777777777778,0.9202777777777778
2021-06-01 05:00:00+00:00,0.0,-11.3,0.8,1,0,1,5,False,0.0,6,0.4080555555555555,0.4080555555555555,0.4080555555555555,0.4080555555555555,0.4080555555555555,0.4080555555555555
2021-06-01 06:00:00+00:00,0.0,-11.0,0.7,1,0,1,6,False,0.0,6,0.5308333333333333,0.5308333333333333,0.5308333333333333,0.5308333333333333,0.5308333333333333,0.5308333333333333
2021-06-01 07:00:00+00:00,0.0,-11.1,0.8,1,2,1,7,False,0.0,6,0.7338888888888888,0.7338888888888888,0.7338888888888888,0.7338888888888888,0.7338888888888888,0.7338888888888888
2021-06-01 08:00:00+00:00,0.0,-10.8,2.5,1,0,1,8,False,2.0,6,0.9775,0.8005555555555556,0.3280555555555555,0.0,0.9775,0.9775
2021-06-01 09:00:00+00:00,0.0,-10.8,1.8,1,1,1,9,False,0.0,6,0.2316666666666666,0.4927777777777777,0.0,0.0,0.9836111111111112,0.9836111111111112
2021-06-01 10:00:00+00:00,0.0,-10.7,2.0,3,1,1,10,False,1.0,6,0.9163888888888888,0.9163888888888888,0.0,0.0,0.9163888888888888,0.9163888888888888
2021-06-01 11:00:00+00:00,0.0,-10.0,2.3,3,2,1,11,False,1.0,6,0.9338888888888888,0.9338888888888888,0.3763888888888889,0.6438888888888888,0.9338888888888888,0.9338888888888888
2021-06-01 12:00:00+00:00,0.0,-9.4,2.2,3,4,1,12,False,2.0,6,0.9419444444444446,0.9419444444444446,0.4222222222222222,0.0,0.9419444444444446,0.9419444444444446
2021-06-01 13:00:00+00:00,0.0,-9.3,4.0,7,4,1,13,False,4.0,6,0.9647222222222224,0.78,0.6211111111111112,0.4897222222222222,0.5244444444444445,0.1588888888888888
2021-06-01 14:00:00+00:00,0.0,-9.2,3.4,7,8,1,14,False,4.0,6,0.2786111111111111,0.3680555555555555,0.0894444444444444,0.1272222222222222,0.485,0.2544444444444444
2021-06-01 15:00:00+00:00,0.1,-9.3,3.9,7,3,1,15,False,8.0,6,0.3402777777777778,0.5447222222222222,0.6088888888888889,0.4044444444444444,0.9144444444444444,0.9491666666666668
